,flight_number,departure_station_code,arrival_station_code,scheduled_departure_dtl,entree_product_id,entree_description,entree_code,planned_entree_count,consumed_entree_count
51026,1513,IAX,LIX,2022-09-02,58981,Scrambled eggs,O,6,0
51027,1597,DEX,ATX,2022-09-02,58764,Mediterranean Falafel Bowl,V,2,0
51028,2663,ORX,DEX,2022-09-02,58764,Mediterranean Falafel Bowl,FB,2,-1
51029,2026,SJX,IAX,2022-09-03,58109,Chicken breast entree,C,10,8
51030,2277,IAX,LAX,2022-09-08,52133,Gluten-free Meal,GF,1,1
51031,1237,EWX,PHX,2022-09-09,58272,Horchata steel cut oatmeal,OM,2,0
51032,2431,ORX,AUX,2022-09-11,58766,Gingerbread French Toast,FT,4,0
51033,2431,ORX,AUX,2022-09-11,58019,Belgium waffle,WF,10,10
51034,2243,ORX,LAX,2022-09-11,58272,Horchata steel cut oatmeal,OM,2,0
51035,2484,ORX,PDX,2022-09-02,58019,Belgium waffle,WF,6,3
51036,1990,IAX,ORX,2022-09-02,61360,Brioche cheeseburger,B,4,0
51037,2281,LAX,BOX,2022-09-10,58563,Tomato and kale baked egg,E,2,0
51038,152,GUX,KIX,2022-09-11,41564,Raisin French toast,FT,5,0
51039,1938,DFX,ORX,2022-09-21,61530,Impossible Meatball Bowl,V,5,2
51040,2373,LGX,IAX,2022-09-01,58019,Belgium waffle,WF,8,0
51041,2386,IAX,SFX,2022-09-01,60987,Impossible Meatball Bowl,V,6,4
51042,2147,LAX,DEX,2022-09-02,60987,Impossible Meatball Bowl,V,10,4
51043,1253,RSX,EWX,2022-09-04,60983,Zatar chicken,C,7,0
51044,743,IAX,DFX,2022-09-06,58981,Scrambled eggs,O,7,0
51045,1250,EWX,PHX,2022-09-06,60987,Impossible Meatball Bowl,V,12,5
51046,1584,ORX,DFX,2022-09-06,61360,Brioche cheeseburger,B,1,0
51047,372,LAX,DEX,2022-09-01,58019,Belgium waffle,WF,28,0
51048,1632,DEX,MFX,2022-09-05,61360,Brioche cheeseburger,B,5,0
51049,701,ORX,DEX,2022-09-09,60983,Zatar chicken,C,7,5
51050,474,DEX,PDX,2022-09-10,61360,Brioche cheeseburger,B,1,0
51051,2390,ORX,RSX,2022-09-11,61360,Brioche cheeseburger,B,3,0
51052,1549,IAX,DEX,2022-09-26,60987,Impossible Meatball Bowl,V,7,0
51053,2163,MCX,EWX,2022-09-26,60987,Impossible Meatball Bowl,V,6,0
51054,2421,IAX,ORX,2022-09-27,60983,Zatar chicken,C,20,14
51055,1690,TPX,DEX,2022-09-10,60983,Zatar chicken,C,24,12
51056,1186,LAX,SJX,2022-09-11,58563,Tomato and kale baked egg,E,1,0
51057,389,LAX,SEX,2022-09-16,61360,Brioche cheeseburger,B,6,3
51058,1960,ANX,DEX,2022-09-16,60987,Impossible Meatball Bowl,V,12,0
51059,1622,LAX,MCX,2022-09-20,61360,Brioche cheeseburger,B,3,0
51060,2318,EWX,AUX,2022-09-21,58019,Belgium waffle,WF,7,0
51061,1278,CUX,LAX,2022-09-24,58109,Chicken breast entree,C,11,12
51062,2289,ORX,IAX,2022-09-25,58272,Horchata steel cut oatmeal,OM,1,1
51063,2304,IAX,SAX,2022-09-25,60987,Impossible Meatball Bowl,V,14,9
51064,1104,DEX,BOX,2022-09-28,58766,Gingerbread French Toast,FT,4,4
51065,763,IAX,FLX,2022-09-30,60987,Impossible Meatball Bowl,V,4,3
51066,2370,PVX,DEX,2022-09-30,61530,Impossible Meatball Bowl,V,5,0
51067,362,DEX,BOX,2022-09-06,58981,Scrambled eggs,O,9,0
51068,260,DEX,MCX,2022-09-07,61360,Brioche cheeseburger,B,1,0
51069,790,DEX,SNX,2022-09-09,61360,Brioche cheeseburger,B,4,0
51070,2490,ORX,IAX,2022-09-13,58019,Belgium waffle,WF,18,7
51071,2065,LGX,DEX,2022-09-15,61524,Scrambled eggs,O,6,6
51072,2267,LAX,EWX,2022-09-15,58981,Scrambled eggs,O,9,6
51073,1253,DEX,RDX,2022-09-18,60549,Vegetarian chili and polenta cake,V,1,0
51074,2272,ANX,ORX,2022-09-19,60987,Impossible Meatball Bowl,V,16,8
51075,297,IAX,MSX,2022-09-20,61529,Zatar chicken,C,7,7
51076,1684,DEX,MCX,2022-09-20,60987,Impossible Meatball Bowl,V,8,0
51077,1066,EWX,MEX,2022-09-22,60987,Impossible Meatball Bowl,V,6,4
51078,1572,IAX,BOX,2022-09-25,61530,Impossible Meatball Bowl,V,5,5
51079,743,IAX,DFX,2022-09-27,58272,Horchata steel cut oatmeal,OM,1,0
51080,1007,DEX,SEX,2022-09-28,60983,Zatar chicken,C,10,0
51081,2446,ORX,PHX,2022-09-29,58272,Horchata steel cut oatmeal,OM,1,0
51082,1533,EWX,MIX,2022-09-02,58019,Belgium waffle,WF,9,6
51083,1257,RDX,DEX,2022-09-19,58981,Scrambled eggs,O,8,7
51084,1445,IAX,DCX,2022-09-21,61360,Brioche cheeseburger,B,1,1
51085,399,EWX,TPX,2022-09-23,60987,Impossible Meatball Bowl,V,10,4
51086,5413,DEX,HSX,2022-09-27,57994,Classic selection cheese tray,O,5,5
51087,1838,SFX,HNX,2022-09-30,53014,Thai chicken,C,24,24
51088,692,ORX,DEX,2022-09-02,58766,Gingerbread French Toast,FT,4,0
51089,2681,SEX,EWX,2022-09-02,60987,Impossible Meatball Bowl,V,8,0
51090,476,DEX,IAX,2022-09-14,61360,Brioche cheeseburger,B,3,0
51091,452,DEX,ORX,2022-09-16,60549,Vegetarian chili and polenta cake,V,2,0
51092,247,LAX,HNX,2022-09-17,60458,Crispy Hawaiian garlic tofu,V,4,0
51093,2278,LAX,ORX,2022-09-17,60987,Impossible Meatball Bowl,V,11,0
51094,2661,EWX,DEX,2022-09-20,60987,Impossible Meatball Bowl,V,6,0
51095,2357,SFX,AUX,2022-09-24,61530,Impossible Meatball Bowl,V,6,2
51096,792,BZX,ORX,2022-09-27,61529,Zatar chicken,C,7,0
51097,2088,DEX,IAX,2022-09-28,60983,Zatar chicken,C,17,16
51098,2127,EWX,MBX,2022-09-28,58766,Gingerbread French Toast,FT,2,0
51099,521,SFX,JFX,2022-09-05,58488,Tapas,O2,16,16
51100,1095,DEX,YYX,2022-09-05,61360,Brioche cheeseburger,B,2,1
51101,378,RIX,DEX,2022-09-16,61529,Zatar chicken,C,7,5
51102,2127,EWX,MBX,2022-09-16,58272,Horchata steel cut oatmeal,OM,2,0
51103,383,PIX,IAX,2022-09-17,61530,Impossible Meatball Bowl,V,5,0
51104,1742,MSX,EWX,2022-09-26,58019,Belgium waffle,WF,8,5
51105,524,JFX,SFX,2022-09-03,61475,Grilled chicken,C,22,11
51106,1401,DEX,CMX,2022-09-05,60549,Vegetarian chili and polenta cake,V,1,1
51107,533,DEX,ORX,2022-09-05,58563,Tomato and kale baked egg,E,2,0
51108,712,EWX,FLX,2022-09-05,61360,Brioche cheeseburger,B,2,0
51109,1181,IAX,PDX,2022-09-05,61360,Brioche cheeseburger,B,1,0
51110,555,DEX,RNX,2022-09-08,61530,Impossible Meatball Bowl,V,4,4
51111,1991,EWX,PDX,2022-09-13,58981,Scrambled eggs,O,6,0
51112,1640,OGX,SFX,2022-09-24,60458,Crispy Hawaiian garlic tofu,V,6,3
51113,2106,ORX,LAX,2022-09-26,58563,Tomato and kale baked egg,E,2,0
51114,1750,SFX,OGX,2022-09-02,58764,Mediterranean Falafel Bowl,V,1,0
51115,2147,LAX,DEX,2022-09-03,61360,Brioche cheeseburger,B,2,0
51116,1599,ORX,IAX,2022-09-03,60987,Impossible Meatball Bowl,V,7,3
51117,2181,DEX,SFX,2022-09-04,58766,Gingerbread French Toast,FT,1,0
51118,547,SAX,IAX,2022-09-04,58981,Scrambled eggs,O,20,9
51119,2335,PHX,ORX,2022-09-04,60983,Zatar chicken,C,20,10
51120,1287,AUX,LAX,2022-09-06,60983,Zatar chicken,C,10,10
51121,1102,DEX,LAX,2022-09-06,61360,Brioche cheeseburger,B,1,0
51122,2407,ORX,LAX,2022-09-06,58764,Mediterranean Falafel Bowl,V,2,0
51123,1095,DEX,YYX,2022-09-09,58764,Mediterranean Falafel Bowl,V,2,0
51124,1824,SFX,DEX,2022-09-11,60983,Zatar chicken,C,9,0
51125,1709,DEX,PVX,2022-09-12,58574,Belgium waffle,WF,6,5
51126,2336,LAX,EWX,2022-09-13,52192,ASIAN VEGETARIAN MEAL,AV,1,1
51127,1267,LAX,SAX,2022-09-02,58764,Mediterranean Falafel Bowl,V,1,0
51128,472,IAX,IAX,2022-09-03,61524,Scrambled eggs,O,7,0
51129,307,AUX,SFX,2022-09-04,61530,Impossible Meatball Bowl,V,5,0
51130,2371,PHX,ORX,2022-09-05,60987,Impossible Meatball Bowl,V,6,3
51131,2332,EWX,MIX,2022-09-09,60983,Zatar chicken,C,8,6
51132,1208,EWX,JAX,2022-09-11,58981,Scrambled eggs,O,7,0
51133,524,JFX,SFX,2022-09-13,58488,Tapas,O2,16,16
51134,2606,DEX,IAX,2022-09-02,58764,Mediterranean Falafel Bowl,V,1,0
51135,1257,RDX,DEX,2022-09-03,58981,Scrambled eggs,O,8,0
51136,355,RSX,ORX,2022-09-08,60987,Impossible Meatball Bowl,V,8,6
51137,2198,IAX,PDX,2022-09-09,60983,Zatar chicken,C,9,7
51138,6089,IAX,JAX,2022-09-11,57994,Classic selection cheese tray,O,5,2
51139,2304,IAX,SAX,2022-09-14,60983,Zatar chicken,C,20,19
51140,743,IAX,DFX,2022-09-15,61524,Scrambled eggs,O,6,0
51141,1631,SEX,DEX,2022-09-15,60987,Impossible Meatball Bowl,V,8,0
51142,1286,IAX,SAX,2022-09-25,60987,Impossible Meatball Bowl,V,8,4
51143,1617,DEX,LAX,2022-09-28,60987,Impossible Meatball Bowl,V,16,4
51144,1175,SJX,SFX,2022-09-28,58110,Vegetarian entree,V,6,5
51145,2399,TPX,IAX,2022-09-04,60983,Zatar chicken,C,12,0
51146,473,SFX,RDX,2022-09-04,61524,Scrambled eggs,O,6,0
51147,1069,IAX,LAX,2022-09-05,58981,Scrambled eggs,O,8,5
51148,598,EWX,LAX,2022-09-06,58272,Horchata steel cut oatmeal,OM,1,0
51149,1722,SFX,KOX,2022-09-07,57484,Tomato and kale baked egg,E,18,17
51150,2484,ORX,PDX,2022-09-18,58981,Scrambled eggs,O,7,0
51151,2218,IAX,MIX,2022-09-18,60983,Zatar chicken,C,9,0
51152,1634,IAX,ORX,2022-09-27,60983,Zatar chicken,C,7,4
51153,2324,ORX,MCX,2022-09-09,58563,Tomato and kale baked egg,E,2,1
51154,1796,DEX,CLX,2022-09-09,61360,Brioche cheeseburger,B,1,0
51155,1981,SNX,ORX,2022-09-13,60987,Impossible Meatball Bowl,V,6,0
51156,1768,DEX,DCX,2022-09-15,58766,Gingerbread French Toast,FT,1,0
51157,874,GUX,NRX,2022-09-15,40985,Braised beef top blade,B,10,5
51158,2142,DEX,RNX,2022-09-16,61529,Zatar chicken,C,8,8
51159,473,SFX,RDX,2022-09-20,58019,Belgium waffle,WF,8,8
51160,1194,IAX,IAX,2022-09-23,60983,Zatar chicken,C,46,0
51161,2487,TPX,ORX,2022-09-06,58019,Belgium waffle,WF,8,0
51162,1800,MIX,EWX,2022-09-06,58981,Scrambled eggs,O,8,7
51163,303,DEX,SEX,2022-09-06,60987,Impossible Meatball Bowl,V,4,0
51164,423,DEX,BOX,2022-09-06,60983,Zatar chicken,C,11,0
51165,1513,IAX,LIX,2022-09-10,58019,Belgium waffle,WF,8,3
51166,6086,IAX,LGX,2022-09-12,57994,Classic selection cheese tray,O,5,5
51167,450,ORX,LAX,2022-09-13,60987,Impossible Meatball Bowl,V,7,5
51168,1661,IAX,SAX,2022-09-15,58019,Belgium waffle,WF,6,4
51169,1561,SJX,EWX,2022-09-20,58109,Chicken breast entree,C,10,0
51170,718,IAX,DEX,2022-09-21,60983,Zatar chicken,C,48,0
51171,740,SFX,AUX,2022-09-04,61360,Brioche cheeseburger,B,1,0
51172,1843,IAX,DEX,2022-09-05,61529,Zatar chicken,C,5,5
51173,2306,ORX,SEX,2022-09-07,60987,Impossible Meatball Bowl,V,6,3
51174,2625,LGX,DEX,2022-09-08,58019,Belgium waffle,WF,8,0
51175,449,BOX,DEX,2022-09-08,60983,Zatar chicken,C,12,0
51176,2216,EWX,LAX,2022-09-09,58488,Tapas,O2,25,25
51177,1795,OGX,SFX,2022-09-10,57484,Tomato and kale baked egg,E,11,0
51178,2198,IAX,PDX,2022-09-10,61360,Brioche cheeseburger,B,2,0
51179,1494,IAX,DEX,2022-09-12,60983,Zatar chicken,C,28,5
51180,2087,IAX,LAX,2022-09-12,60983,Zatar chicken,C,10,0
51181,1440,IAX,SJX,2022-09-14,60987,Impossible Meatball Bowl,V,5,0
51182,2684,ORX,SAX,2022-09-14,61360,Brioche cheeseburger,B,2,0
51183,1066,EWX,MEX,2022-09-17,60983,Zatar chicken,C,7,0
51184,2296,ORX,YYX,2022-09-20,58563,Tomato and kale baked egg,E,1,0
51185,1413,EWX,MIX,2022-09-21,60987,Impossible Meatball Bowl,V,12,6
51186,2334,ORX,SFX,2022-09-23,58981,Scrambled eggs,O,28,14
51187,1453,ORX,PVX,2022-09-24,58563,Tomato and kale baked egg,E,1,0
51188,1287,AUX,LAX,2022-09-29,60983,Zatar chicken,C,10,10
51189,781,IAX,LAX,2022-09-20,60987,Impossible Meatball Bowl,V,4,4
51190,2344,RSX,DEX,2022-09-25,60987,Impossible Meatball Bowl,V,6,6
51191,1078,CMX,DEX,2022-09-02,60987,Impossible Meatball Bowl,V,6,4
51192,6356,IAX,SAX,2022-09-11,60985,Zatar chicken,C,7,6
51193,1909,IAX,LAX,2022-09-06,58764,Mediterranean Falafel Bowl,V,1,0
51194,227,BOX,IAX,2022-09-07,58981,Scrambled eggs,O,10,12
51195,2228,LAX,DEX,2022-09-07,61530,Impossible Meatball Bowl,V,5,5
51196,1112,SFX,LIX,2022-09-08,58272,Horchata steel cut oatmeal,OM,3,0
51197,2422,MCX,ORX,2022-09-10,58019,Belgium waffle,WF,8,6
51198,2631,SFX,PHX,2022-09-10,53130,ASIAN VEGETARIAN MEAL,AV,1,1
51199,1834,BNX,DEX,2022-09-11,61530,Impossible Meatball Bowl,V,5,0
51200,2448,RSX,EWX,2022-09-11,58981,Scrambled eggs,O,6,6
51201,327,SEX,EWX,2022-09-14,60987,Impossible Meatball Bowl,V,7,0
51202,1737,DEX,OGX,2022-09-18,58480,Spaghetti squash noodles,S,6,6
51203,1529,ORX,JAX,2022-09-25,58766,Gingerbread French Toast,FT,1,0
51204,1183,DEX,SMX,2022-09-25,60983,Zatar chicken,C,9,9
51205,763,IAX,CLX,2022-09-27,60983,Zatar chicken,C,5,0
51206,514,DEX,PHX,2022-09-29,61524,Scrambled eggs,O,7,0
51207,1787,LAX,CLX,2022-09-29,60987,Impossible Meatball Bowl,V,6,1
51208,2193,ORX,SNX,2022-09-06,61360,Brioche cheeseburger,B,4,0
51209,2488,DEX,BUX,2022-09-08,61529,Zatar chicken,C,7,7
51210,214,IAX,SNX,2022-09-14,60983,Zatar chicken,C,5,4
51211,1437,ORX,IAX,2022-09-14,61530,Impossible Meatball Bowl,V,5,4
51212,518,JFX,LAX,2022-09-15,61475,Grilled chicken,C,22,6
51213,1826,DEX,CMX,2022-09-22,61360,Brioche cheeseburger,B,2,0
51214,1765,SFX,IAX,2022-09-25,58019,Belgium waffle,WF,9,2
51215,1978,CLX,LAX,2022-09-02,58981,Scrambled eggs,O,10,0
51216,585,DEX,ORX,2022-09-02,60549,Vegetarian chili and polenta cake,V,1,0
51217,479,DEX,ORX,2022-09-07,58764,Mediterranean Falafel Bowl,V,1,0
51218,1827,SFX,DEX,2022-09-13,61524,Scrambled eggs,O,5,0
51219,2053,ORX,DFX,2022-09-15,58766,Gingerbread French Toast,FT,1,0
51220,1681,LAX,IAX,2022-09-17,60983,Zatar chicken,C,9,9
51221,1125,DEX,SMX,2022-09-21,58766,Gingerbread French Toast,FT,2,0
51222,1452,DEX,MCX,2022-09-22,58272,Horchata steel cut oatmeal,OM,1,0
51223,2154,DEX,SNX,2022-09-23,61360,Brioche cheeseburger,B,2,0
51224,295,DEX,SJX,2022-09-24,58272,Horchata steel cut oatmeal,OM,2,0
51225,1589,FLX,ORX,2022-09-27,60987,Impossible Meatball Bowl,V,8,0
51226,1679,IAX,DEX,2022-09-29,60987,Impossible Meatball Bowl,V,22,0
51227,4661,IAX,YYX,2022-09-12,57994,Classic selection cheese tray,O,5,4
51228,1445,IAX,DCX,2022-09-14,60549,Vegetarian chili and polenta cake,V,1,0
51229,2433,DEX,GRX,2022-09-19,60983,Zatar chicken,C,10,0
51230,2138,ORX,SLX,2022-09-20,61524,Scrambled eggs,O,7,0
51231,653,BWX,IAX,2022-09-20,60983,Zatar chicken,C,12,9
51232,1140,EWX,PBX,2022-09-24,60549,Vegetarian chili and polenta cake,V,2,1
51233,1013,IAX,CUX,2022-09-25,60987,Impossible Meatball Bowl,V,10,2
51234,341,ATX,DEX,2022-09-27,58981,Scrambled eggs,O,8,9
51235,1955,SFX,DCX,2022-09-27,58019,Belgium waffle,WF,4,0
51236,2671,IAX,DCX,2022-09-02,61360,Brioche cheeseburger,B,1,0
51237,2452,SAX,SFX,2022-09-03,58981,Scrambled eggs,O,8,7
51238,1709,DEX,PVX,2022-09-03,58574,Belgium waffle,WF,5,0
51239,475,MEX,ORX,2022-09-03,58110,Vegetarian entree,V,5,2
51240,357,EWX,DEX,2022-09-03,60987,Impossible Meatball Bowl,V,6,0
51241,1802,DEX,LAX,2022-09-06,60983,Zatar chicken,C,10,7
51242,2300,LAX,IAX,2022-09-10,60983,Zatar chicken,C,12,0
51243,1583,AUX,ORX,2022-09-14,61529,Zatar chicken,C,7,6
51244,2031,DEX,CUX,2022-09-14,58981,Scrambled eggs,O,11,0
51245,2093,SEX,EWX,2022-09-15,61529,Zatar chicken,C,7,7
51246,1111,OGX,LAX,2022-09-15,60458,Crispy Hawaiian garlic tofu,V,6,1
51247,1115,SAX,DEX,2022-09-18,60987,Impossible Meatball Bowl,V,6,0
51248,688,EWX,IAX,2022-09-18,60983,Zatar chicken,C,18,7
51249,483,BOX,ORX,2022-09-19,58019,Belgium waffle,WF,10,5
51250,2014,SFX,ORX,2022-09-20,58019,Belgium waffle,WF,14,0
51251,1422,DEX,SAX,2022-09-20,61360,Brioche cheeseburger,B,2,0
51252,2666,ORX,IAX,2022-09-22,61529,Zatar chicken,C,8,0
51253,1730,DEX,EWX,2022-09-14,60983,Zatar chicken,C,11,11
51254,2284,SNX,IAX,2022-09-18,60987,Impossible Meatball Bowl,V,5,0
51255,684,DEX,SFX,2022-09-25,60987,Impossible Meatball Bowl,V,6,0
51256,2065,LGX,DEX,2022-09-26,61524,Scrambled eggs,O,6,0
51257,1153,DEX,MSX,2022-09-28,58766,Gingerbread French Toast,FT,2,0
51258,1800,MIX,EWX,2022-09-28,58019,Belgium waffle,WF,8,4
51259,1742,MSX,EWX,2022-09-29,58019,Belgium waffle,WF,5,0
51260,1442,IAX,SAX,2022-09-01,58563,Tomato and kale baked egg,E,1,0
51261,722,EWX,MCX,2022-09-02,60987,Impossible Meatball Bowl,V,7,3
51262,334,BOX,LAX,2022-09-03,60983,Zatar chicken,C,10,10
51263,2089,SJX,ORX,2022-09-04,58109,Chicken breast entree,C,11,0
51264,1069,IAX,LAX,2022-09-10,58272,Horchata steel cut oatmeal,OM,3,0
51265,1483,FLX,DEX,2022-09-28,58019,Belgium waffle,WF,16,14
51266,2186,SMX,EWX,2022-09-22,60983,Zatar chicken,C,12,2
51267,1604,ORX,PHX,2022-09-24,61530,Impossible Meatball Bowl,V,3,0
51268,1865,DEX,IAX,2022-09-26,58272,Horchata steel cut oatmeal,OM,1,0
51269,765,DEX,BOX,2022-09-26,60549,Vegetarian chili and polenta cake,V,2,0
51270,1604,ORX,PHX,2022-09-28,61529,Zatar chicken,C,4,3
51271,1789,SFX,IAX,2022-09-28,60983,Zatar chicken,C,11,6
51272,292,IAX,SMX,2022-09-27,61360,Brioche cheeseburger,B,4,0
51273,1836,EWX,MSX,2022-09-27,61360,Brioche cheeseburger,B,3,0
51274,1414,LAX,IAX,2022-09-29,60983,Zatar chicken,C,10,0
51275,583,YYX,SFX,2022-09-08,45351,Teriyaki chicken,C,10,0
51276,1057,CUX,IAX,2022-09-20,58109,Chicken breast entree,C,12,0
51277,2317,ORX,SAX,2022-09-20,61529,Zatar chicken,C,5,6
51278,1991,EWX,PDX,2022-09-24,58981,Scrambled eggs,O,10,0
51279,2400,MCX,IAX,2022-09-27,58019,Belgium waffle,WF,10,0
51280,1924,IAX,LGX,2022-09-16,58272,Horchata steel cut oatmeal,OM,2,0
51281,2472,SAX,EWX,2022-09-26,58019,Belgium waffle,WF,7,0
51282,428,BOX,ORX,2022-09-20,60987,Impossible Meatball Bowl,V,6,0
51283,289,AUX,ORX,2022-09-20,61530,Impossible Meatball Bowl,V,10,8
51284,1542,LAX,IAX,2022-09-22,61529,Zatar chicken,C,7,0
51285,781,IAX,LAX,2022-09-24,61360,Brioche cheeseburger,B,3,0
51286,2277,IAX,LAX,2022-09-19,52133,Gluten-free Meal,GF,1,1
51287,1979,DEX,CVX,2022-09-20,58019,Belgium waffle,WF,6,3
51288,1845,IAX,IAX,2022-09-20,61530,Impossible Meatball Bowl,V,4,0
51289,1940,EWX,PBX,2022-09-21,58272,Horchata steel cut oatmeal,OM,1,0
51290,1426,MKX,DEX,2022-09-23,60983,Zatar chicken,C,10,6
51291,473,SFX,RDX,2022-09-25,58981,Scrambled eggs,O,5,5
51292,628,DEX,EWX,2022-09-28,58019,Belgium waffle,WF,5,0
51293,724,ORX,PHX,2022-09-28,60549,Vegetarian chili and polenta cake,V,1,0
51294,684,DEX,SFX,2022-09-20,61360,Brioche cheeseburger,B,4,0
51295,2408,ORX,FLX,2022-09-14,60987,Impossible Meatball Bowl,V,10,8
51296,1798,IAX,YVX,2022-09-18,58019,Belgium waffle,WF,8,0
51297,781,IAX,LAX,2022-09-28,61360,Brioche cheeseburger,B,4,0
51298,1604,ORX,PHX,2022-09-05,61530,Impossible Meatball Bowl,V,3,4
51299,1169,SFX,YYX,2022-09-14,60987,Impossible Meatball Bowl,V,12,8
51300,1412,ORX,IAX,2022-09-15,61524,Scrambled eggs,O,4,4
51301,490,DEX,IAX,2022-09-21,61360,Brioche cheeseburger,B,3,3
51302,1529,ORX,JAX,2022-09-21,58272,Horchata steel cut oatmeal,OM,1,0
51303,2213,IAX,SEX,2022-09-03,58764,Mediterranean Falafel Bowl,V,1,1
51304,1894,IAX,SFX,2022-09-12,60987,Impossible Meatball Bowl,V,8,0
51305,659,EWX,IAX,2022-09-12,60983,Zatar chicken,C,9,0
51306,2249,ORX,PWX,2022-09-27,61530,Impossible Meatball Bowl,V,3,3
51307,722,EWX,MCX,2022-09-25,60987,Impossible Meatball Bowl,V,4,4
51308,1844,MIX,ORX,2022-09-04,61529,Zatar chicken,C,7,0
51309,1778,EWX,IAX,2022-09-24,60983,Zatar chicken,C,8,2
51310,1165,MSX,IAX,2022-09-19,58981,Scrambled eggs,O,10,0
51311,1609,SEX,ORX,2022-09-16,60983,Zatar chicken,C,12,0
51312,299,AUX,SFX,2022-09-28,60987,Impossible Meatball Bowl,V,8,0
51313,1007,DEX,SEX,2022-09-17,60549,Vegetarian chili and polenta cake,V,1,0
51314,2014,SFX,ORX,2022-09-25,58981,Scrambled eggs,O,16,14
51315,2072,IAX,SNX,2022-09-26,58981,Scrambled eggs,O,6,4
51316,1526,EWX,LAX,2022-09-27,61360,Brioche cheeseburger,B,2,0
51317,1802,DEX,LAX,2022-09-27,61360,Brioche cheeseburger,B,2,2
51318,2334,ORX,SFX,2022-09-29,58981,Scrambled eggs,O,14,13
51319,328,DEX,IAX,2022-09-27,60549,Vegetarian chili and polenta cake,V,4,2
51320,509,BOX,IAX,2022-09-20,57533,Mango-ginger French toast,FT,4,4
51321,210,IAX,BOX,2022-09-23,54080,Jumbo burrata ravioli,P,2,0
51322,1155,IAX,CUX,2022-09-29,58272,Horchata steel cut oatmeal,OM,2,0
51323,502,DEX,FLX,2022-09-04,60983,Zatar chicken,C,14,0
51324,1030,LAX,DEX,2022-09-05,58019,Belgium waffle,WF,14,6
51325,406,DEX,CLX,2022-09-05,60983,Zatar chicken,C,6,6
51326,1527,PUX,EWX,2022-09-05,60983,Zatar chicken,C,24,12
51327,709,DEX,SFX,2022-09-07,61529,Zatar chicken,C,6,3
51328,1903,IAX,GUX,2022-09-09,60987,Impossible Meatball Bowl,V,5,1
51329,1691,DEX,SAX,2022-09-10,58563,Tomato and kale baked egg,E,1,0
51330,1798,IAX,YVX,2022-09-14,58766,Gingerbread French Toast,FT,2,0
51331,2684,ORX,SAX,2022-09-20,61360,Brioche cheeseburger,B,1,0
51332,2116,DEX,RNX,2022-09-22,60549,Vegetarian chili and polenta cake,V,1,0
51333,1967,MSX,EWX,2022-09-24,61530,Impossible Meatball Bowl,V,5,4
51334,1449,DEX,LAX,2022-09-04,60549,Vegetarian chili and polenta cake,V,1,1
51335,412,DEX,LGX,2022-09-08,60983,Zatar chicken,C,6,4
51336,1442,IAX,SAX,2022-09-02,58563,Tomato and kale baked egg,E,1,1
51337,2086,IAX,PIX,2022-09-02,61360,Brioche cheeseburger,B,2,0
51338,2381,SFX,HNX,2022-09-03,53014,Thai chicken,C,13,12
51339,2136,EWX,MCX,2022-09-03,58019,Belgium waffle,WF,8,8
51340,1550,DEX,IAX,2022-09-04,60983,Zatar chicken,C,10,6
51341,1764,SFX,AUX,2022-09-06,60983,Zatar chicken,C,11,0
51342,1437,SLX,ORX,2022-09-06,61529,Zatar chicken,C,7,7
51343,1750,SFX,OGX,2022-09-06,53014,Thai chicken,C,14,10
51344,760,RSX,EWX,2022-09-06,60983,Zatar chicken,C,9,0
51345,1141,IAX,TPX,2022-09-10,58764,Mediterranean Falafel Bowl,V,2,0
51346,1212,DEX,PIX,2022-09-06,61360,Brioche cheeseburger,B,1,1
51347,2106,ORX,LAX,2022-09-11,58981,Scrambled eggs,O,6,6
51348,1581,ORX,YVX,2022-09-02,60549,Vegetarian chili and polenta cake,V,1,0
51349,2401,BOX,SFX,2022-09-02,52192,ASIAN VEGETARIAN MEAL,AV,2,2
51350,2122,ORX,SFX,2022-09-03,61360,Brioche cheeseburger,B,3,0
51351,662,EWX,TPX,2022-09-02,60983,Zatar chicken,C,6,4
51352,2408,ORX,FLX,2022-09-03,61360,Brioche cheeseburger,B,3,0
51353,1975,ORX,LAX,2022-09-05,60987,Impossible Meatball Bowl,V,5,2
51354,651,IAX,RSX,2022-09-07,58272,Horchata steel cut oatmeal,OM,2,2
51355,389,LAX,SEX,2022-09-14,60987,Impossible Meatball Bowl,V,7,5
51356,2239,SMX,ORX,2022-09-16,60983,Zatar chicken,C,20,12
51357,2040,LAX,ORX,2022-09-21,58766,Gingerbread French Toast,FT,1,1
51358,2136,EWX,MCX,2022-09-24,58019,Belgium waffle,WF,7,7
51359,500,PDX,ORX,2022-09-01,60987,Impossible Meatball Bowl,V,6,5
51360,2662,ORX,BZX,2022-09-05,58272,Horchata steel cut oatmeal,OM,1,0
51361,2473,IAX,DCX,2022-09-06,61529,Zatar chicken,C,6,6
51362,1584,ORX,DFX,2022-09-06,61530,Impossible Meatball Bowl,V,4,1
51363,2602,DEX,RSX,2022-09-01,58766,Gingerbread French Toast,FT,2,1
51364,2267,IAX,SAX,2022-09-02,61529,Zatar chicken,C,7,4
51365,1688,DEX,MSX,2022-09-02,58764,Mediterranean Falafel Bowl,FB,3,0
51366,2152,PDX,DEX,2022-09-03,58981,Scrambled eggs,O,10,9
51367,435,ORX,FAX,2022-09-05,60983,Zatar chicken,C,6,6
